Page,Section,English,Vietnamese,Notes
Collaboration,Heading 18,Partnership Interest *,Hình thức hợp tác *,
Collaboration,Heading 19,Select partnership type,Chọn loại hợp tác,
Collaboration,Heading 20,Technology Partner,Đối tác công nghệ,
Collaboration,Heading 21,Healthcare Organization,Tổ chức y tế,
Collaboration,Heading 22,Research/Education,Đối tác nghiên cứu/giáo dục đào tạo,
Collaboration,Heading 23,Other,Khác,
Collaboration,Text 10,Tell us about your organization and partnership goals *,Hãy chia sẻ với chúng tôi về tổ chức và mục tiêu hợp tác của bạn *,
Collaboration,Button/Link,I consent to HealthSyncX using my submitted information to respond to my inquiry,Tôi đồng ý để HealthSyncX sử dụng thông tin tôi cung cấp để liên hệ và phản hồi yêu cầu của tôi.,
Collaboration,Heading 24,Submit Partnership Inquiry,Gửi yêu cầu hợp tác,
,,,,
About,Heading,Our Vision,Tầm nhìn,
About,Paragraph,"To create a world where healthcare ecosystems are seamlessly connected — where technology, data, and human collaboration work in harmony to deliver smarter, more efficient, more equitable, and compassionate care for everyone.","Xây dựng một thế giới nơi các hệ sinh thái y tế được kết nối liền mạch — nơi công nghệ, dữ liệu và con người phối hợp hài hòa để mang lại dịch vụ chăm sóc sức khỏe thông minh, hiệu quả, công bằng, và nhân văn hơn cho tất cả mọi người.",
About,Heading 2,Our Mission,Sứ mệnh,
About,Paragraph 2,"To bridge the gaps in today's fragmented healthcare ecosystem by synchronizing technologies, systems, workflows, and people — creating connected, intelligent, and human-centered solutions that make healthcare more efficient, collaborative, and accessible across Asia-Pacific and beyond.","Kết nối các mảnh ghép rời rạc trong hệ sinh thái y tế ngày nay bằng cách đồng bộ hóa các công nghệ, hệ thống, quy trình và con người — tạo ra các giải pháp thông minh, kết nối và lấy con người làm trọng tâm, giúp việc chăm sóc sức khỏe trở nên hiệu quả, hợp tác suôn sẻ, và dễ tiếp cận hơn tại khu vực Châu Á – Thái Bình Dương và trên toàn cầu.",
About,Heading 3,About HealthSyncX,Về HealthSyncX,
About,Paragraph 3,"HealthSyncX Co., Ltd was founded to bridge the gaps in today's fragmented healthcare ecosystem. We believe that true progress in healthcare begins when technology, systems, workflows, and people work in harmony — creating seamless connections that enable better decisions, stronger collaboration, and more compassionate care.","HealthSyncX được thành lập với sứ mệnh thu hẹp khoảng cách trong hệ sinh thái y tế phân mảnh hiện nay. Chúng tôi tin rằng sự tiến bộ thực sự trong y tế bắt đầu khi công nghệ, hệ thống, quy trình và con người hoạt động hài hòa với nhau — tạo sự kết nối liền mạch để giúp đưa ra những quyết định tốt hơn, tăng cường hợp tác và mang lại sự chăm sóc sức khỏe nhân văn hơn.",
About,Paragraph 4,"At HealthSyncX, we focus on transforming complexity into clarity. Our approach integrates engineering expertise, digital innovation, and human-centered design to help organizations align their technologies, data, and workflows. Whether you are a healthcare provider, research institution, or enterprise seeking to modernize your operations, we tailor solutions that fit your unique goals and realities.","Tại HealthSyncX, chúng tôi giúp chuyển mọi rắc rối phức tạp sang cách giải quyết rõ ràng. Bằng cách kết hợp chuyên môn kỹ thuật, đổi mới số và tư duy thiết kế lấy con người làm trung tâm, chúng tôi giúp các tổ chức đồng bộ công nghệ, dữ liệu và quy trình vận hành. Dù bạn là bệnh viện, tổ chức nghiên cứu hay doanh nghiệp đang muốn hiện đại hóa hoạt động, HealthSyncX sẽ tùy chỉnh giải pháp phù hợp với mục tiêu và thực tế của bạn.",
About,Paragraph 5,"Our work spans technology integration, digital transformation, research collaboration, and professional training — always guided by the belief that innovation must serve people first. We partner with hospitals, universities, and industry innovators across Asia-Pacific to co-create sustainable and secure ecosystems that enhance quality, efficiency, and trust.","Công việc của chúng tôi bao gồm tích hợp công nghệ, chuyển đổi số, hợp tác nghiên cứu và đào tạo chuyên nghiệp — cùng niềm tin rằng sự đổi mới phải phục vụ con người trước tiên mới có thể đạt giá trị hiệu quả. Chúng tôi hợp tác cùng các bệnh viện, trường đại học và các nhà sáng tạo đổi mới trong khu vực Châu Á – Thái Bình Dương để cùng xây dựng hệ sinh thái y tế bền vững, an toàn và đáng tin cậy.",
About,Text,"""Synchronizing technology, systems, workflows, and people — for better healthcare everywhere.""","""Đồng bộ hóa công nghệ, hệ thống, quy trình và con người — để nâng cao chăm sóc sức khỏe ở mọi nơi.""",
About,Heading 4,Our Values,Giá trị cốt lõi,
About,Heading 5,Mission-Driven,Tập trung vào sứ mệnh,
About,Text 2,Dedicated to transforming operations through seamless technology integration,Cam kết nâng cao hiệu quả hoạt động thông qua tích hợp công nghệ linh hoạt và liền mạch.,
About,Heading 6,Excellence,Chất lượng xuất sắc,
About,Text 3,Committed to delivering the highest quality solutions and service,Nỗ lực mang đến các giải pháp và dịch vụ chất lượng cao nhất.,
About,Heading 7,Client-Focused,Khách hàng là trọng tâm,
About,Text 4,Building lasting partnerships through trust and collaboration,Xây dựng mối quan hệ hợp tác lâu dài dựa trên sự tin cậy và đồng hành cùng phát triển.,
About,Heading 8,Innovation,Không ngừng đổi mới,
About,Text 5,Leveraging proven and emerging technologies to solve complex challenges,Ứng dụng những công nghệ đã được kiểm chứng tính hiệu quả và công nghệ mới để giải quyết những thách thức phức tạp đặc thù theo chuyên ngành.,
About,Heading 9,Meet Our Founder,Người sáng lập,
About,Heading 10,Long 'Leo' Phi Dang,Long 'Leo' Phi Dang,
About,Heading 11,Founder & CEO,Người sáng lập & CEO,
About,Heading 12,Oxford,Oxford,
About,Heading 13,MSc Biomedical Engineering,Thạc sĩ Kỹ thuật Y sinh,
About,Heading 14,"University of Oxford, England","Đại học Oxford, Anh",
About,Heading 15,UM,UM,
About,Heading 16,MEng Telecommunication Engineering,Thạc sĩ Kỹ thuật Viễn thông,
About,Heading 17,"University of Melbourne, Australia","Đại học Melbourne, Úc",
About,Heading 18,UCLA,UCLA,
About,Heading 19,BSc Electrical Engineering,Cử nhân Kỹ thuật Điện,
About,Heading 20,"University of California - Los Angeles, USA","Đại học California - Los Angeles, Mỹ",
About,Heading 21,ASQA,ASQA,
About,Heading 22,Nationally Certified Trainer,Giảng viên được chứng nhận quốc gia,
About,Heading 23,Australian Skills Quality Authority (ASQA),Cơ quan Chất lượng Kỹ năng Úc (ASQA),
About,Heading 24,UIUC,UIUC,
About,Heading 25,Strategic Leadership and Management,Chứng chỉ lãnh đạo và quản lý chiến lược,
About,Heading 26,"University of Illinois, USA","Đại học Illinois, Mỹ",
About,Heading 27,ICL,ICL,
About,Heading 28,Digital Health Specialization,Chứng chỉ chuyên môn y tế số,
About,Heading 29,"Imperial College London, England","Imperial College London, Anh",
About,Heading 30,Stanford,Stanford,
About,Heading 31,AI in Healthcare Specialization,Chứng chỉ chuyên môn AI cho y tế,
About,Heading 32,"Stanford University, USA","Đại học Stanford, Mỹ",
About,Heading 33,JHU,JHU,
About,Heading 34,AI for Cybersecurity Specialization,Chứng chỉ chuyên môn AI cho an ninh mạng,
About,Heading 35,"Johns Hopkins University, USA","Đại học Johns Hopkins, Hoa Kỳ",
About,Heading 36,Connect,Kết nối,
About,Paragraph 6,"""What if the real cure for healthcare's complexity lies not in more new technologies, but in connecting what already exists — current technologies, systems, workflows, and people?""","“Có khi nào giải pháp thật sự cho các vấn đề nan giải trong y tế không nằm ở việc phát triển thêm các công nghệ mới, mà ở việc kết nối những gì đã có — công nghệ hiện tại, các hệ thống, quy trình và con người?”",
About,Paragraph 7,"As a globally experienced engineer, researcher, and technology leader with over 20 years of professional and academic experience across Asia, Oceania, Europe, and North America, I've seen how fragmented healthcare systems affect not only efficiency but also human well-being.","Với tư cách là một kỹ sư, nghiên cứu viên, và là người lãnh đạo công nghệ, cùng hơn 20 năm kinh nghiệm làm việc và đào tạo tại Châu Á, Châu Đại Dương, Châu Âu và Bắc Mỹ, tôi đã chứng kiến các ảnh hưởng tiêu cực của hệ thống y tế bị phân mảnh hiện nay đến hiệu quả hoạt động và chất lượng chăm sóc sức khỏe cho mọi người.",
About,Paragraph 8,"Having lived and worked in Vietnam, Australia, New Zealand, the United Kingdom, and the United States, I bring a uniquely international perspective on how science, technology, and people can harmonize to improve healthcare outcomes.","Qua quá trình sống và làm việc tại Việt Nam, Úc, New Zealand, Anh, và Mỹ, tôi nhận định rằng sự kết hợp hài hòa giữa khoa học, công nghệ và con người có thể cải thiện chất lượng  y tế một cách mạnh mẽ.",
About,Paragraph 9,"HealthSyncX Co., Ltd was founded to bridge the gaps that exist across today's fragmented healthcare ecosystem. It was born from a simple yet powerful vision —","HealthSyncX Co., Ltd được thành lập để giúp lấp các khoảng trống đang tồn tại trong hệ sinh thái y tế phân mảnh ngày nay. HealthSyncX ra đời từ một tầm nhìn đơn giản nhưng mạnh mẽ —",
About,Text 6,"to synchronize technology, systems, workflows, and people for better healthcare everywhere","giúp đồng bộ hóa công nghệ, hệ thống, quy trình và con người để mang lại dịch vụ y tế tốt hơn cho mọi nơi",
About,Paragraph 10,"For me, integration means more than linking devices or software; it's about connecting hearts, minds, and expertise across disciplines and borders to create healthcare solutions that are intelligent, collaborative, and human-centered.","Đối với tôi, tích hợp không chỉ là liên kết các thiết bị hoặc phần mềm; mà còn là việc kết nối trái tim, khối óc ở các chuyên môn đa ngành và xuyên biên giới để tạo ra các giải pháp y tế thông minh, tăng cường hợp tác và lấy con người làm trung tâm.",
About,Paragraph 11,"My work combines deep technical knowledge, strategic leadership, and a holistic understanding of the healthcare ecosystem — enabling HealthSyncX to design innovations that are not only cutting-edge but also practical, sustainable, and meaningful to the people who rely on them.","Công việc của tôi kết hợp kiến thức kỹ thuật chuyên sâu, lãnh đạo chiến lược và sự hiểu biết toàn diện về hệ sinh thái y tế — giúp HealthSyncX thiết kế và triển khai các sáng tạo đổi mới không chỉ tiên tiến mà còn thực tế, bền vững và có ý nghĩa cho mọi người.",
About,Heading 37,Core Expertise,Chuyên môn,
About,Heading 38,Systems Integration,Tích hợp hệ thống,
About,Heading 39,Medical Imaging,Hình ảnh y khoa,
About,Heading 40,Healthcare IT,Công nghệ thông tin y tế,
About,Heading 41,Technical Consultancy,Tư vấn kỹ thuật,
About,Heading 42,Research Collaboration,Hợp tác nghiên cứu,
,,,,
People,Heading 2,Core Team,Đội ngũ chính,
People,Paragraph,"Our dedicated team brings together expertise in biomedical engineering, healthcare IT, and systems integration.","Đội ngũ chuyên gia của chúng tôi kết hợp kiến thức về kỹ thuật y sinh, CNTT y tế và tích hợp hệ thống để mang đến những giải pháp toàn diện, hiệu quả và phù hợp với từng khách hàng.",
People,Heading 3,Strategic Partners,Đối tác chiến lược,
People,Paragraph 2,"We collaborate with leading technology providers, healthcare organizations, and research institutions across the Asia-Pacific region.","Chúng tôi hợp tác cùng các nhà cung cấp công nghệ, tổ chức y tế và cơ sở nghiên cứu hàng đầu trong khu vực Châu Á – Thái Bình Dương để cùng mang chuyên môn toàn cầu đến các thị trường địa phương.",
People,Heading 4,Advisory Board,Ban cố vấn,
People,Paragraph 3,"Our advisors provide strategic guidance across healthcare innovation, regulatory compliance, and market expansion.","Các nhà lãnh đạo ngành, giám đốc y tế và chuyên gia công nghệ của chúng tôi đóng vai trò cố vấn chiến lược, giúp HealthSyncX luôn bắt nhịp với xu hướng đổi mới, yêu cầu pháp lý và nhu cầu thị trường.",
People,Heading 5,Research Collaborators,Đối tác nghiên cứu,
People,Paragraph 4,We work closely with universities and research centers to advance healthcare technology integration and innovation.,Chúng tôi hợp tác chặt chẽ với các trường đại học và trung tâm nghiên cứu trong khu vực APAC để thúc đẩy phát triển công nghệ y tế và các sáng kiến đổi mới.,
People,Heading 6,Join Our Network,Tham gia vào mạng lưới kết nối của HealthSyncX,
People,Paragraph 5,"We're always looking for talented professionals, strategic partners, and research collaborators to join our mission of transforming healthcare through people-first systems integration.","HealthSyncX luôn chào đón các chuyên gia, đối tác chiến lược và cộng tác viên nghiên cứu cùng chung sứ mệnh đổi mới hệ thống y tế thông qua mô hình tích hợp lấy con người làm trung tâm.",
People,Heading 7,Get in Touch,Liên hệ,
People,Heading 8,Partner With Us,Hợp tác,
,,,,
Contact,Heading,Send us a message,Gửi tin nhắn cho chúng tôi,
Contact,Heading 2,Name *,Họ và tên *,
Contact,Heading 3,Email *,Email *,
Contact,Heading 4,Organization *,Tổ chức *,
Contact,Heading 5,Phone *,Điện thoại *,
Contact,Heading 6,Website (optional),Website (nếu có),
Contact,Heading 7,Message *,Nội dung tin nhắn *,
Contact,Paragraph,I consent to HealthSyncX using my submitted information to respond to my inquiry,Tôi đồng ý để HealthSyncX sử dụng thông tin tôi cung cấp để liên hệ và phản hồi yêu cầu của tôi.,
Contact,Heading 8,Send Message,Gửi tin nhắn,
Contact,Heading 9,Contact Information,Thông tin liên hệ,
Contact,Heading 10,Email,Email,
Contact,Button/Link,contact@healthsyncx.org,contact@healthsyncx.org,
Contact,Heading 11,Location,Địa điểm,
Contact,Heading 12,Vietnam,Việt Nam,
Contact,Heading 13,New Zealand,New Zealand,
Contact,Heading 14,Free 30-minute consultation,30 phút tư vấn miễn phí,
Contact,Text,Book a free 30-minute consultation to discuss your systems integration needs.,Đăng ký tư vấn miễn phí 30 phút để trao đổi về nhu cầu tích hợp hệ thống của bạn.,
Contact,Heading 15,Response time: Within 24 hours,Thời gian phản hồi: trong vòng 24 giờ,
,,,,
Privacy,Heading,Privacy Policy,Chính sách bảo mật,
Privacy,Heading 2,Your privacy is important to us,Chúng tôi luôn coi trọng quyền riêng tư của bạn.,
Privacy,Heading 3,Last updated:,Cập nhật lần cuối:,
Privacy,Heading 4,Introduction,Giới thiệu,
Privacy,Paragraph,"HealthSyncX Co., Ltd is a Vietnam-registered company operating in Vietnam and collaborating in New Zealand and other Asia-Pacific regions. This Privacy Policy explains how we collect, use, and protect personal information on our website.","Công ty TNHH HealthSyncX được đăng ký tại Việt Nam, hoạt động tại Việt Nam và hợp tác với các đối tác tại New Zealand cùng nhiều quốc gia trong khu vực Châu Á – Thái Bình Dương. Chính sách này giải thích cách chúng tôi thu thập, sử dụng và bảo vệ thông tin cá nhân trên trang web của mình.",
Privacy,Heading 5,Information We Collect,Thông tin chúng tôi thu thập,
Privacy,Paragraph 2,"We may collect information such as your name, company, email, phone number, and message details when you contact us. We also collect non-personal data such as browser type, IP address, and cookies for website analytics.","Khi bạn liên hệ với chúng tôi, chúng tôi có thể thu thập thông tin như họ tên, công ty, email, số điện thoại và nội dung tin nhắn. Ngoài ra, một số dữ liệu phi cá nhân như loại trình duyệt, địa chỉ IP và cookie cũng có thể được thu thập để phân tích hoạt động của trang web.",
Privacy,Heading 6,How We Use Information,Mục đích sử dụng thông tin,
Privacy,Paragraph 3,"We use this information to respond to inquiries, improve our website, and comply with applicable laws. Data is never sold or shared for marketing purposes without consent.","Thông tin được sử dụng để phản hồi yêu cầu của người gửi, cải thiện trải nghiệm trang web và tuân thủ các quy định pháp luật. Chúng tôi cam kết không bán hoặc chia sẻ dữ liệu cho mục đích tiếp thị nếu chưa có sự đồng ý của bạn.",
Privacy,Heading 7,Data Storage and Security,Lưu trữ và bảo mật dữ liệu,
Privacy,Paragraph 4,Your data is securely stored using encrypted hosting and limited internal access. We retain data only as long as necessary for our business or legal obligations.,Dữ liệu của người gửi được lưu trữ an toàn trên hệ thống mã hóa và chỉ những nhân sự được ủy quyền mới có quyền truy cập. Chúng tôi chỉ lưu giữ dữ liệu trong thời gian cần thiết để phục vụ hoạt động của HealthSyncX hoặc yêu cầu pháp lý.,
Privacy,Heading 8,International Scope,Phạm vi quốc tế,
Privacy,Paragraph 5,"While HealthSyncX collaborates with partners in New Zealand, all personal data collected via this website is processed under Vietnamese law. When applicable, New Zealand privacy principles will also be respected.","Mặc dù HealthSyncX hợp tác với các đối tác tại New Zealand, các dữ liệu cá nhân thu thập qua trang web này đều được xử lý theo quy định của pháp luật Việt Nam. Trong những trường hợp cần thiết, các nguyên tắc bảo mật của New Zealand cũng sẽ được áp dụng.",
Privacy,Heading 9,User Rights,Quyền của người dùng,
Privacy,Paragraph 6,"You have the right to request access, correction, or deletion of your personal data. Please contact us if you wish to exercise these rights.","Bạn có quyền yêu cầu truy cập, chỉnh sửa hoặc xóa dữ liệu cá nhân của mình. Vui lòng liên hệ với chúng tôi nếu bạn muốn thực hiện các quyền này.",
Privacy,Heading 10,Policy Updates,Cập nhật chính sách,
Privacy,Paragraph 7,We may update this Privacy Policy periodically. Any changes will be posted on this page with an updated date.,Chính sách bảo mật có thể được cập nhật định kỳ. Mọi thay đổi sẽ được thông báo trên trang này cùng ngày cập nhật mới nhất.,
Privacy,Heading 11,Contact Information,Thông tin liên hệ,
Privacy,Button/Link,"If you have questions about this Privacy Policy, please contact us at","Nếu bạn có câu hỏi về chính sách bảo mật này, vui lòng liên hệ với chúng tôi qua địa chỉ email:",
Privacy,Button/Link 2,contact@healthsyncx.org,contact@healthsyncx.org,
,,,,
Terms,Heading,Terms & Conditions,Điều khoản & điều kiện,
Terms,Heading 2,Legal terms governing the use of our services,Các điều khoản pháp lý điều chỉnh việc sử dụng dịch vụ của chúng tôi,
Terms,Heading 3,Last updated:,Cập nhật lần cuối:,
Terms,Heading 4,Acceptance of Terms,Chấp nhận điều khoản,
Terms,Text,"By accessing or using the website of HealthSyncX Co., Ltd, you agree to comply with these Terms and Conditions.","Khi truy cập hoặc sử dụng trang web của Công ty TNHH HealthSyncX, anh/chị đồng ý với việc chấp nhận và tuân thủ các điều khoản & điều kiện trong chính sách này.",
Terms,Heading 5,Use of Website,Sử dụng trang web,
Terms,Text 2,"Users must not use this website for unlawful purposes, hacking, or unauthorized data extraction.","Người dùng không được phép sử dụng trang web cho các hành vi vi phạm pháp luật, tấn công mạng hoặc trích xuất dữ liệu trái phép.",
Terms,Heading 6,Intellectual Property,Quyền sở hữu trí tuệ,
Terms,Paragraph,"All content, logos, and materials on this website belong to HealthSyncX Co., Ltd. Reproduction or distribution without consent is prohibited.","Tất cả nội dung, logo và tài liệu trên trang web này thuộc quyền sở hữu của Công ty TNHH HealthSyncX. Mọi hình thức sao chép hoặc phân phối mà không có sự đồng ý bằng văn bản đều bị nghiêm cấm.",
Terms,Heading 7,Disclaimer,Miễn trừ trách nhiệm,
Terms,Paragraph 2,Information on this website is provided for general informational purposes and does not constitute professional or medical advice.,Thông tin trên trang web chỉ mang tính tham khảo chung và không được xem là lời khuyên chuyên môn hoặc y tế.,
Terms,Heading 8,Links to Other Sites,Liên kết đến trang khác,
Terms,Paragraph 3,Our website may contain links to third-party sites. We are not responsible for their content or privacy practices.,Trang web của chúng tôi có thể bao gồm liên kết đường dẫn đến các trang của bên thứ ba. HealthSyncX không chịu trách nhiệm về nội dung hoặc chính sách bảo mật của các trang đó.,
Terms,Heading 9,Governing Law,Luật điều chỉnh,
Terms,Paragraph 4,"These Terms are governed by the laws of the Socialist Republic of Vietnam. For collaborations in New Zealand, applicable local laws will also be observed when required.","Các điều khoản này được điều chỉnh bởi pháp luật của nước Cộng hòa Xã hội Chủ nghĩa Việt Nam. Đối với các hoạt động hợp tác tại New Zealand, luật pháp địa phương sẽ được tuân thủ khi cần thiết.",
Terms,Heading 10,Contact Information,Thông tin liên hệ,
Terms,Button/Link,"If you have questions about these Terms & Conditions, please contact us at","Nếu bạn có câu hỏi về các điều khoản và điều kiện này, vui lòng liên hệ với chúng tôi qua địa chỉ email:",
Terms,Button/Link 2,contact@healthsyncx.org,contact@healthsyncx.org,
